"ID","Bin","TaxonRelativeAbundance","Kingdom","Phylum","Class","Order","Family","Genus"
"OTU_188","Bin91",0.000117384203869392,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Turicibacter"
"OTU_186","Bin70",1.66816714332304e-05,"Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","uncultured__bacterium"
"OTU_187","Bin83",1.4126935852812e-05,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfococcaceae","Desulfococcus"
"OTU_194","Bin25",1.78553059504924e-05,"Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","uncultured__bacterium"
"OTU_189","Bin73",4.07685800074645e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"OTU_193","Bin23",8.92125768193357e-06,"Bacteria","Caldatribacteriota","JS1","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_192","Bin84",3.30900602438215e-05,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_190","Bin73",5.60361287291676e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"OTU_195","Bin83",1.77755867167034e-05,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","uncultured"
"OTU_191","Bin85",1.13599683646073e-05,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_196","Bin1",1.88963947199979e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured__bacterium"
"OTU_198","Bin85",7.06823338945488e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfocurvus"
"OTU_197","Bin85",1.212997734158e-05,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfocurvus"
"OTU_203","Bin24",5.58826521207884e-06,"Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","uncultured__bacterium","uncultured__bacterium"
"OTU_202","Bin81",1.84555982444826e-05,"Bacteria","SAR324__clade(Marine__group__B)","uncultured__organism","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_200","Bin94",2.07934751124288e-05,"Bacteria","Firmicutes","D8A-2","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_201","Bin76",1.14965973103197e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"OTU_199","Bin83",9.7593339351843e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfococcaceae","uncultured"
"OTU_204","Bin95",2.27718869024409e-05,"Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","uncultured"
"OTU_205","Bin83",1.31669158195091e-05,"Bacteria","Desulfobacterota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae","Desulfomonile"
"OTU_206","Bin6",3.19614474890646e-06,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","uncultured"
"OTU_211","Bin86",1.04318695531277e-05,"Bacteria","Halanaerobiaeota","Halanaerobiia","Halanaerobiales","Halobacteroidaceae","uncultured"
"OTU_208","Bin110",2.52288574223768e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Soehngenia","uncultured__bacterium"
"OTU_207","Bin85",5.20478436094003e-05,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_210","Bin81",2.16629724912752e-06,"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadaceae","Desulfuromonas","Desulfuromonas__acetoxidans__DSM__684"
"OTU_209","Bin81",4.26493312491292e-06,"Bacteria","Desulfobacterota","Desulfuromonadia","Syntrophotaleaceae","Syntrophotalea","Pelobacter__acetylenicus"
"OTU_214","Bin84",4.885257629313e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_213","Bin84",2.42924228109108e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_215","Bin85",1.78662327515405e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_212","Bin94",1.91528344485069e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"OTU_216","Bin23",9.26024439394475e-06,"Bacteria","Caldatribacteriota","JS1","uncultured__organism","uncultured__bacterium","uncultured__bacterium"
"OTU_217","Bin105",5.25646195325839e-06,"Bacteria","Fermentibacterota","Fermentibacteria","Fermentibacterales","Fermentibacteraceae","uncultured__bacterium"
"OTU_220","Bin24",3.01074488031897e-06,"Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","uncultured__bacterium","uncultured__bacterium"
"OTU_221","Bin105",1.62032096295424e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured__bacterium"
"OTU_223","Bin84",7.28524949820859e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_218","Bin125",2.81475362693267e-05,"Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","uncultured"
"OTU_225","Bin85",3.42585859087956e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_219","Bin83",7.78292731387053e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Desulfatitalea"
"OTU_222","Bin86",1.10703090712362e-05,"Bacteria","Dependentiae","Babeliae","Babeliales","uncultured__organism","uncultured__bacterium"
"OTU_226","Bin85",1.82321560939187e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Bilophila"
"OTU_230","Bin70",2.10981956234264e-05,"Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","uncultured__organism"
"OTU_232","Bin85",5.45690059882737e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_229","Bin87",6.8231251439324e-06,"Bacteria","Acidobacteriota","d142","uncultured__Acidobacteria__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_224","Bin9",0.00160651434253618,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_231","Bin83",7.32102370785335e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","uncultured"
"OTU_228","Bin71",0.00149082762557517,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter"
"OTU_227","Bin85",1.01702762994988e-05,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_236","Bin1",7.16227159478997e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_233","Bin83",1.34516201569599e-05,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Desulfosarcina"
"OTU_235","Bin70",1.91925775495265e-05,"Bacteria","Marinimicrobia__(SAR406__clade)","uncultured__eubacterium__AB16","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_238","Bin125",3.76917842893502e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_237","Bin85",1.78380100060923e-05,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_239","Bin85",4.01048863535039e-05,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_234","Bin83",1.36865141074283e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulfotignum"
"OTU_242","Bin85",3.50516686853035e-05,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfomicrobiaceae","Desulfomicrobium"
"OTU_240","Bin76",9.59432553678057e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"OTU_243","Bin80",1.09914092797083e-05,"Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae","uncultured__bacterium"
"OTU_241","Bin83",6.6178698562089e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfococcaceae","Desulfococcus"
"OTU_244","Bin82",5.60749652573252e-06,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulforhopalus"
"OTU_249","Bin23",2.85007600689415e-06,"Bacteria","Caldatribacteriota","Caldatribacteriia","Caldatribacteriales","Caldatribacteriaceae","Candidatus__Caldatribacterium"
"OTU_247","Bin86",6.84007180321981e-06,"Bacteria","Dependentiae","Babeliae","Babeliales","uncultured__delta__proteobacterium","uncultured__bacterium"
"OTU_251","Bin82",5.59255777756136e-06,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","uncultured"
"OTU_252","Bin105",1.58093158523192e-06,"Bacteria","Fermentibacterota","Fermentibacteria","Fermentibacterales","Fermentibacteraceae","uncultured__bacterium"
"OTU_248","Bin83",3.60792626215594e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1"
"OTU_246","Bin83",4.47271592685816e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","uncultured__delta__proteobacterium"
"OTU_250","Bin24",6.61545646124069e-06,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","uncultured__bacterium","uncultured__bacterium"
"OTU_245","Bin83",1.14949139218232e-05,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Incertae__Sedis"
"OTU_256","Bin83",1.06712056188471e-05,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","uncultured"
"OTU_253","Bin24",4.01646709340599e-06,"Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","uncultured__bacterium","uncultured__bacterium"
"OTU_255","Bin82",5.40753512064229e-06,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfofustis"
"OTU_257","Bin83",1.05165276463498e-05,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081__sediment__group"
"OTU_254","Bin82",3.98387189196412e-06,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfopila"
"OTU_258","Bin87",2.16187783556578e-06,"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup__23"
"OTU_259","Bin83",2.03475288815416e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfatiferula","uncultured__bacterium"
"OTU_260","Bin93",6.25219143018364e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Halobacillus"
"OTU_262","Bin10",7.12280728798788e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta"
"OTU_261","Bin25",7.6597910589737e-06,"Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","uncultured__bacterium"
"OTU_265","Bin1",1.08027096545829e-05,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","MSBL8","uncultured__bacterium"
"OTU_263","Bin83",9.60515223206445e-06,"Bacteria","Desulfobacterota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca"
"OTU_266","Bin69",2.5761619226746e-06,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","uncultured__bacterium","uncultured__bacterium"
"OTU_264","Bin76",2.02971436106658e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"OTU_267","Bin105",1.36465066832889e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","GoM-GC232-4463-Bac1","uncultured__Firmicutes__bacterium"
"OTU_270","Bin9",0.00184774981695478,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_269","Bin85",9.98279647150791e-07,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfoplanaceae","Desulfoplanes"
"OTU_271","Bin84",4.06087150389737e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_272","Bin105",6.72390979518157e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_277","Bin125",1.5577385296544e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_274","Bin85",9.48800884196436e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_268","Bin71",0.00149213798832504,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas"
"OTU_273","Bin82",9.73095925601558e-07,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulforhopalus"
"OTU_276","Bin7",1.35613310003383e-05,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_278","Bin90",6.6913661603767e-06,"Bacteria","Firmicutes","Syntrophomonadia","Syntrophomonadales","Syntrophomonadaceae","Syntrophomonas"
"OTU_275","Bin71",4.07486558594622e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"OTU_280","Bin70",2.04984584632465e-06,"Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","uncultured__bacterium"
"OTU_285","Bin86",5.23722740082891e-06,"Bacteria","Dependentiae","Babeliae","Babeliales","uncultured__bacterium","uncultured__bacterium"
"OTU_279","Bin87",1.35960994401142e-05,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured__prokaryote"
"OTU_287","Bin25",5.50295893441383e-06,"Bacteria","Latescibacterota","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_281","Bin21",9.66594769229493e-06,"Bacteria","Latescibacterota","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_282","Bin82",2.86213769728927e-06,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","[Desulfobacterium]__catecholicum__group"
"OTU_289","Bin83",8.27715433663448e-06,"Bacteria","MBNT15","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_283","Bin105",6.00831514227012e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter"
"OTU_288","Bin123",1.98809823057218e-06,"Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","uncultured","uncultured__bacterium"
"OTU_286","Bin90",9.03946312537832e-06,"Bacteria","Firmicutes","Syntrophomonadia","Syntrophomonadales","Syntrophomonadaceae","Syntrophomonas"
"OTU_284","Bin83",4.73861694182866e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Desulfatirhabdium"
"OTU_290","Bin98",4.86741095718157e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured__bacterium"
"OTU_293","Bin82",4.4362825867701e-06,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","[Desulfobacterium]__catecholicum__group"
"OTU_295","Bin85",5.65840877063618e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_291","Bin83",5.07572184521848e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfococcaceae","Desulfococcus"
"OTU_294","Bin76",3.55923731651265e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria__Incertae__Sedis","Unknown__Family","uncultured"
"OTU_297","Bin23",6.65812619173069e-06,"Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","uncultured__bacterium","uncultured__bacterium"
"OTU_296","Bin81",6.26274656378458e-06,"Bacteria","Desulfobacterota","Desulfuromonadia","Syntrophotaleaceae","Syntrophotalea","uncultured__bacterium"
"OTU_298","Bin81",6.87867569924722e-06,"Bacteria","SAR324__clade(Marine__group__B)","uncultured__delta__proteobacterium","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_292","Bin76",5.01339889436333e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria__Incertae__Sedis","Unknown__Family","uncultured"
"OTU_300","Bin83",8.10234675776596e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","LCP-80"
"OTU_301","Bin85",1.41316334790021e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_305","Bin69",6.24253442303504e-06,"Bacteria","Actinobacteriota","WCHB1-81","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_303","Bin83",5.43240006816336e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081__sediment__group"
"OTU_304","Bin24",1.59275772259939e-05,"Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","uncultured__organism","uncultured__bacterium"
"OTU_302","Bin80",6.60909992494394e-06,"Bacteria","Desulfobacterota","Syntrophorhabdia","Syntrophorhabdales","Syntrophorhabdaceae","Syntrophorhabdus"
"OTU_309","Bin125",4.00723665177571e-06,"Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","uncultured"
"OTU_299","Bin80",5.18292032383305e-06,"Bacteria","Desulfobacterota","Syntrophorhabdia","Syntrophorhabdales","Syntrophorhabdaceae","Syntrophorhabdus"
"OTU_307","Bin82",4.00951931762143e-06,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","uncultured"
"OTU_308","Bin86",3.82135817264966e-06,"Bacteria","Dependentiae","Babeliae","Babeliales","uncultured__bacterium","uncultured__bacterium"
"OTU_310","Bin84",3.78774746346171e-06,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"OTU_314","Bin24",7.18503928464527e-06,"Bacteria","Verrucomicrobiota","Kiritimatiellae","113B434","uncultured__bacterium","uncultured__bacterium"
"OTU_313","Bin83",1.59926729393977e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Desulfosalsimonas"
"OTU_312","Bin83",6.03085834859995e-06,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","uncultured"
"OTU_317","Bin70",9.6786003418437e-06,"Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","uncultured__bacterium"
