"Bins","Group","Process","Relative importance","Family","Phylum","Rank_within_group_process"
"Bin104","D0","DR",0,"Dethiosulfatibacteraceae","Firmicutes",99
"Bin104","D6","DL",0,"Dethiosulfatibacteraceae","Firmicutes",27
"Bin104","D7","DR",0,"Dethiosulfatibacteraceae","Firmicutes",95
"Bin104","D1","DR",0,"Dethiosulfatibacteraceae","Firmicutes",102
"Bin104","D7","DL",0,"Dethiosulfatibacteraceae","Firmicutes",26
"Bin104","D3","DL",0,"Dethiosulfatibacteraceae","Firmicutes",11
"Bin104","D5","HoS",0,"Dethiosulfatibacteraceae","Firmicutes",70
"Bin105","D1","DR",0,"Fermentibacteraceae","Fermentibacterota",102
"Bin105","D6","DL",0,"Fermentibacteraceae","Fermentibacterota",27
"Bin105","D6","DR",0,"Fermentibacteraceae","Fermentibacterota",95
"Bin105","D1","DL",0,"Fermentibacteraceae","Fermentibacterota",74
"Bin105","D6","HoS",0,"Fermentibacteraceae","Fermentibacterota",83
"Bin105","D7","DL",0,"Fermentibacteraceae","Fermentibacterota",26
"Bin105","D7","DR",0,"Fermentibacteraceae","Fermentibacterota",95
"Bin105","D7","HoS",0,"Fermentibacteraceae","Fermentibacterota",73
"Bin105","D3","HoS",0,"Fermentibacteraceae","Fermentibacterota",94
"Bin105","D3","DL",0,"Fermentibacteraceae","Fermentibacterota",11
"Bin105","D0","DR",0,"Fermentibacteraceae","Fermentibacterota",99
"Bin105","D5","DL",0,"Fermentibacteraceae","Fermentibacterota",17
"Bin105","D5","HoS",0,"Fermentibacteraceae","Fermentibacterota",70
"Bin105","D0","DL",0,"Fermentibacteraceae","Fermentibacterota",67
"Bin105","D5","DR",0,"Fermentibacteraceae","Fermentibacterota",85
"Bin106","D7","DL",0,"JTB215","Firmicutes",26
"Bin106","D3","DL",0,"JTB215","Firmicutes",11
"Bin106","D7","HoS",0,"JTB215","Firmicutes",73
"Bin106","D5","DL",0,"JTB215","Firmicutes",17
"Bin106","D1","HoS",0,"JTB215","Firmicutes",82
"Bin106","D6","DL",0,"JTB215","Firmicutes",27
"Bin107","D3","DL",0,"uncultured","Firmicutes",11
"Bin107","D7","DL",0,"uncultured","Firmicutes",26
"Bin107","D5","HoS",0,"uncultured","Firmicutes",70
"Bin107","D0","DL",0,"uncultured","Firmicutes",67
"Bin107","D6","DL",0,"uncultured","Firmicutes",27
"Bin107","D5","DL",0,"uncultured","Firmicutes",17
"Bin108","D0","DR",0,"JTB215","Firmicutes",99
"Bin108","D0","DL",0,"JTB215","Firmicutes",67
"Bin108","D1","DR",0,"JTB215","Firmicutes",102
"Bin108","D7","HoS",0,"JTB215","Firmicutes",73
"Bin108","D5","DL",0,"JTB215","Firmicutes",17
"Bin108","D7","DL",0,"JTB215","Firmicutes",26
"Bin108","D6","DL",0,"JTB215","Firmicutes",27
"Bin108","D7","DR",0,"JTB215","Firmicutes",95
"Bin108","D3","DL",0,"JTB215","Firmicutes",11
"Bin108","D1","DL",0,"JTB215","Firmicutes",74
"Bin109","D1","DR",0,"livecontrolB21","Firmicutes",102
"Bin109","D7","HoS",0,"livecontrolB21","Firmicutes",73
"Bin109","D7","DL",0,"livecontrolB21","Firmicutes",26
"Bin109","D6","DL",0,"livecontrolB21","Firmicutes",27
"Bin109","D0","DR",0,"livecontrolB21","Firmicutes",99
"Bin109","D0","DL",0,"livecontrolB21","Firmicutes",67
"Bin109","D3","DL",0,"livecontrolB21","Firmicutes",11
"Bin109","D1","DL",0,"livecontrolB21","Firmicutes",74
"Bin109","D5","DL",0,"livecontrolB21","Firmicutes",17
"Bin109","D5","DR",0,"livecontrolB21","Firmicutes",85
"Bin11","D7","DR",0,"Leptospiraceae","Spirochaetota",95
"Bin11","D6","DL",0,"Leptospiraceae","Spirochaetota",27
"Bin11","D7","DL",0,"Leptospiraceae","Spirochaetota",26
"Bin11","D7","HoS",0,"Leptospiraceae","Spirochaetota",73
"Bin11","D6","HoS",0,"Leptospiraceae","Spirochaetota",83
"Bin11","D3","DL",0,"Leptospiraceae","Spirochaetota",11
"Bin11","D3","HoS",0,"Leptospiraceae","Spirochaetota",94
"Bin11","D6","DR",0,"Leptospiraceae","Spirochaetota",95
"Bin11","D5","DR",0,"Leptospiraceae","Spirochaetota",85
"Bin11","D5","HoS",0,"Leptospiraceae","Spirochaetota",70
"Bin11","D5","DL",0,"Leptospiraceae","Spirochaetota",17
"Bin110","D7","HoS",0,"uncultured","Actinobacteriota",73
"Bin110","D7","DL",0,"uncultured","Actinobacteriota",26
"Bin110","D6","DL",0,"uncultured","Actinobacteriota",27
"Bin110","D3","DL",0,"uncultured","Actinobacteriota",11
"Bin110","D5","DL",0,"uncultured","Actinobacteriota",17
"Bin110","D5","HoS",0,"uncultured","Actinobacteriota",70
"Bin110","D6","HoS",0,"uncultured","Actinobacteriota",83
"Bin110","D1","HoS",0,"uncultured","Actinobacteriota",82
"Bin110","D5","DR",0,"uncultured","Actinobacteriota",85
"Bin111","D3","DL",0,"Peptostreptococcaceae","Firmicutes",11
"Bin111","D5","DL",0,"Peptostreptococcaceae","Firmicutes",17
"Bin111","D6","DL",0,"Peptostreptococcaceae","Firmicutes",27
"Bin111","D0","HoS",0,"Peptostreptococcaceae","Firmicutes",66
"Bin111","D7","DL",0,"Peptostreptococcaceae","Firmicutes",26
"Bin111","D1","DL",0,"Peptostreptococcaceae","Firmicutes",74
"Bin111","D1","HoS",0,"Peptostreptococcaceae","Firmicutes",82
"Bin112","D0","HoS",0,"Peptostreptococcaceae","Firmicutes",66
"Bin112","D5","DL",0,"Peptostreptococcaceae","Firmicutes",17
"Bin112","D3","DL",0,"Peptostreptococcaceae","Firmicutes",11
"Bin112","D7","DL",0,"Peptostreptococcaceae","Firmicutes",26
"Bin112","D1","DL",0,"Peptostreptococcaceae","Firmicutes",74
"Bin112","D1","DR",0,"Peptostreptococcaceae","Firmicutes",102
"Bin113","D5","DL",0,"Fusibacteraceae","Firmicutes",17
"Bin113","D6","DL",0,"Fusibacteraceae","Firmicutes",27
"Bin113","D7","DR",0,"Fusibacteraceae","Firmicutes",95
"Bin113","D7","HoS",0,"Fusibacteraceae","Firmicutes",73
"Bin113","D0","DL",0,"Fusibacteraceae","Firmicutes",67
"Bin113","D3","DL",0,"Fusibacteraceae","Firmicutes",11
"Bin113","D7","DL",0,"Fusibacteraceae","Firmicutes",26
"Bin113","D5","HoS",0,"Fusibacteraceae","Firmicutes",70
"Bin113","D1","DL",0,"Fusibacteraceae","Firmicutes",74
"Bin113","D1","DR",0,"Fusibacteraceae","Firmicutes",102
"Bin114","D7","HoS",0,"Anaerovoracaceae","Firmicutes",73
"Bin114","D7","DR",0,"Anaerovoracaceae","Firmicutes",95
"Bin114","D5","DL",0,"Anaerovoracaceae","Firmicutes",17
"Bin114","D7","DL",0,"Anaerovoracaceae","Firmicutes",26
"Bin114","D3","DL",0,"Anaerovoracaceae","Firmicutes",11
"Bin114","D6","DL",0,"Anaerovoracaceae","Firmicutes",27
"Bin114","D0","DL",0,"Anaerovoracaceae","Firmicutes",67
"Bin114","D0","DR",0,"Anaerovoracaceae","Firmicutes",99
"Bin115","D3","HoS",0,"Anaerovoracaceae","Firmicutes",94
"Bin115","D6","DL",0,"Anaerovoracaceae","Firmicutes",27
"Bin115","D7","DL",0,"Anaerovoracaceae","Firmicutes",26
"Bin115","D0","HoS",0,"Anaerovoracaceae","Firmicutes",66
"Bin115","D1","HoS",0,"Anaerovoracaceae","Firmicutes",82
"Bin116","D3","DL",0,"Fusibacteraceae","Firmicutes",11
"Bin116","D1","DL",0,"Fusibacteraceae","Firmicutes",74
"Bin116","D0","DR",0,"Fusibacteraceae","Firmicutes",99
"Bin116","D0","DL",0,"Fusibacteraceae","Firmicutes",67
"Bin117","D3","DL",0,"Fusibacteraceae","Firmicutes",11
"Bin117","D1","DL",0,"Fusibacteraceae","Firmicutes",74
"Bin118","D7","DL",0,"Guggenheimella","Firmicutes",26
"Bin118","D1","DR",0,"Guggenheimella","Firmicutes",102
"Bin118","D0","HoS",0,"Guggenheimella","Firmicutes",66
"Bin118","D6","DL",0,"Guggenheimella","Firmicutes",27
"Bin119","D1","DL",0,"Fusibacteraceae","Firmicutes",74
"Bin119","D3","DL",0,"Fusibacteraceae","Firmicutes",11
"Bin119","D3","HoS",0,"Fusibacteraceae","Firmicutes",94
"Bin119","D7","DL",0,"Fusibacteraceae","Firmicutes",26
"Bin119","D0","DL",0,"Fusibacteraceae","Firmicutes",67
"Bin119","D0","HoS",0,"Fusibacteraceae","Firmicutes",66
"Bin119","D5","DL",0,"Fusibacteraceae","Firmicutes",17
"Bin12","D7","DL",0,"uncultured","Firmicutes",26
"Bin12","D7","DR",0,"uncultured","Firmicutes",95
"Bin12","D7","HoS",0,"uncultured","Firmicutes",73
"Bin12","D6","DL",0,"uncultured","Firmicutes",27
"Bin12","D5","DL",0,"uncultured","Firmicutes",17
"Bin12","D5","DR",0,"uncultured","Firmicutes",85
"Bin12","D5","HoS",0,"uncultured","Firmicutes",70
"Bin12","D3","DL",0,"uncultured","Firmicutes",11
"Bin12","D3","HoS",0,"uncultured","Firmicutes",94
"Bin12","D6","DR",0,"uncultured","Firmicutes",95
"Bin12","D6","HoS",0,"uncultured","Firmicutes",83
"Bin12","D0","DL",0,"uncultured","Firmicutes",67
"Bin120","D5","DL",0,"Lachnospiraceae","Firmicutes",17
"Bin120","D5","DR",0,"Lachnospiraceae","Firmicutes",85
"Bin120","D3","DL",0,"Lachnospiraceae","Firmicutes",11
"Bin120","D1","DL",0,"Lachnospiraceae","Firmicutes",74
"Bin120","D6","DL",0,"Lachnospiraceae","Firmicutes",27
"Bin120","D5","HoS",0,"Lachnospiraceae","Firmicutes",70
"Bin120","D0","HoS",0,"Lachnospiraceae","Firmicutes",66
"Bin121","D6","DL",0,"Defluviitaleaceae","Firmicutes",27
"Bin121","D5","DL",0,"Defluviitaleaceae","Firmicutes",17
"Bin121","D3","DL",0,"Defluviitaleaceae","Firmicutes",11
"Bin121","D0","HoS",0,"Defluviitaleaceae","Firmicutes",66
"Bin121","D7","DL",0,"Defluviitaleaceae","Firmicutes",26
"Bin122","D5","DL",0,"uncultured","Firmicutes",17
"Bin122","D1","DL",0,"uncultured","Firmicutes",74
"Bin122","D6","DL",0,"uncultured","Firmicutes",27
"Bin122","D3","DL",0,"uncultured","Firmicutes",11
"Bin122","D7","DL",0,"uncultured","Firmicutes",26
"Bin122","D0","DL",0,"uncultured","Firmicutes",67
"Bin122","D0","DR",0,"uncultured","Firmicutes",99
"Bin122","D7","HoS",0,"uncultured","Firmicutes",73
"Bin122","D3","DR",0,"uncultured","Firmicutes",102
"Bin122","D1","DR",0,"uncultured","Firmicutes",102
"Bin123","D6","DL",0,"uncultured","Firmicutes",27
"Bin123","D7","DL",0,"uncultured","Firmicutes",26
"Bin123","D7","HoS",0,"uncultured","Firmicutes",73
"Bin123","D5","DL",0,"uncultured","Firmicutes",17
"Bin123","D3","DL",0,"uncultured","Firmicutes",11
"Bin124","D3","DL",0,"Bacteroidetes__vadinHA17","Bacteroidota",11
"Bin124","D0","DL",0,"Bacteroidetes__vadinHA17","Bacteroidota",67
"Bin124","D6","DL",0,"Bacteroidetes__vadinHA17","Bacteroidota",27
"Bin124","D7","DL",0,"Bacteroidetes__vadinHA17","Bacteroidota",26
"Bin124","D5","DL",0,"Bacteroidetes__vadinHA17","Bacteroidota",17
"Bin124","D1","HoS",0,"Bacteroidetes__vadinHA17","Bacteroidota",82
"Bin124","D0","DR",0,"Bacteroidetes__vadinHA17","Bacteroidota",99
"Bin125","D0","DL",0,"Peptococcaceae","Firmicutes",67
"Bin125","D5","DL",0,"Peptococcaceae","Firmicutes",17
"Bin125","D3","DL",0,"Peptococcaceae","Firmicutes",11
"Bin125","D1","DL",0,"Peptococcaceae","Firmicutes",74
"Bin125","D7","DL",0,"Peptococcaceae","Firmicutes",26
"Bin13","D7","DR",0,"uncultured","Firmicutes",95
"Bin13","D6","DR",0,"uncultured","Firmicutes",95
"Bin13","D6","HoS",0,"uncultured","Firmicutes",83
"Bin13","D5","DL",0,"uncultured","Firmicutes",17
"Bin13","D3","DL",0,"uncultured","Firmicutes",11
"Bin13","D7","DL",0,"uncultured","Firmicutes",26
"Bin13","D6","DL",0,"uncultured","Firmicutes",27
"Bin13","D5","HoS",0,"uncultured","Firmicutes",70
"Bin13","D7","HoS",0,"uncultured","Firmicutes",73
"Bin13","D1","DR",0,"uncultured","Firmicutes",102
"Bin13","D0","DL",0,"uncultured","Firmicutes",67
"Bin13","D0","DR",0,"uncultured","Firmicutes",99
"Bin13","D1","DL",0,"uncultured","Firmicutes",74
"Bin14","D6","DL",0,"JG30-KF-CM45","Chloroflexi",27
"Bin14","D5","DL",0,"JG30-KF-CM45","Chloroflexi",17
"Bin14","D5","HoS",0,"JG30-KF-CM45","Chloroflexi",70
"Bin14","D3","DL",0,"JG30-KF-CM45","Chloroflexi",11
"Bin14","D1","DL",0,"JG30-KF-CM45","Chloroflexi",74
"Bin14","D3","HoS",0,"JG30-KF-CM45","Chloroflexi",94
"Bin14","D7","DL",0,"JG30-KF-CM45","Chloroflexi",26
"Bin14","D3","DR",0,"JG30-KF-CM45","Chloroflexi",102
"Bin15","D6","DR",0,"uncultured__Chloroflexi__bacterium","Chloroflexi",95
"Bin15","D7","HoS",0,"uncultured__Chloroflexi__bacterium","Chloroflexi",73
"Bin15","D6","DL",0,"uncultured__Chloroflexi__bacterium","Chloroflexi",27
"Bin15","D6","HoS",0,"uncultured__Chloroflexi__bacterium","Chloroflexi",83
"Bin15","D1","DL",0,"uncultured__Chloroflexi__bacterium","Chloroflexi",74
"Bin15","D0","HoS",0,"uncultured__Chloroflexi__bacterium","Chloroflexi",66
"Bin15","D7","DL",0,"uncultured__Chloroflexi__bacterium","Chloroflexi",26
"Bin15","D7","DR",0,"uncultured__Chloroflexi__bacterium","Chloroflexi",95
"Bin15","D3","HoS",0,"uncultured__Chloroflexi__bacterium","Chloroflexi",94
"Bin15","D5","HoS",0,"uncultured__Chloroflexi__bacterium","Chloroflexi",70
"Bin15","D3","DL",0,"uncultured__Chloroflexi__bacterium","Chloroflexi",11
"Bin15","D5","DR",0,"uncultured__Chloroflexi__bacterium","Chloroflexi",85
"Bin15","D5","DL",0,"uncultured__Chloroflexi__bacterium","Chloroflexi",17
"Bin16","D7","HoS",0,"uncultured__bacterium","Chloroflexi",73
"Bin16","D7","DL",0,"uncultured__bacterium","Chloroflexi",26
"Bin16","D3","DR",0,"uncultured__bacterium","Chloroflexi",102
"Bin16","D6","DL",0,"uncultured__bacterium","Chloroflexi",27
"Bin16","D3","DL",0,"uncultured__bacterium","Chloroflexi",11
"Bin16","D5","DL",0,"uncultured__bacterium","Chloroflexi",17
"Bin16","D3","HoS",0,"uncultured__bacterium","Chloroflexi",94
"Bin16","D5","HoS",0,"uncultured__bacterium","Chloroflexi",70
"Bin16","D6","HoS",0,"uncultured__bacterium","Chloroflexi",83
"Bin16","D5","DR",0,"uncultured__bacterium","Chloroflexi",85
"Bin16","D6","DR",0,"uncultured__bacterium","Chloroflexi",95
"Bin16","D1","HoS",0,"uncultured__bacterium","Chloroflexi",82
"Bin16","D0","HoS",0,"uncultured__bacterium","Chloroflexi",66
"Bin17","D3","DL",0,"Anaerolineaceae","Chloroflexi",11
"Bin17","D5","DL",0,"Anaerolineaceae","Chloroflexi",17
"Bin17","D3","HoS",0,"Anaerolineaceae","Chloroflexi",94
"Bin17","D6","HoS",0,"Anaerolineaceae","Chloroflexi",83
"Bin17","D5","DR",0,"Anaerolineaceae","Chloroflexi",85
"Bin17","D5","HoS",0,"Anaerolineaceae","Chloroflexi",70
"Bin17","D7","HoS",0,"Anaerolineaceae","Chloroflexi",73
"Bin17","D7","DL",0,"Anaerolineaceae","Chloroflexi",26
"Bin17","D7","DR",0,"Anaerolineaceae","Chloroflexi",95
"Bin17","D0","HoS",0,"Anaerolineaceae","Chloroflexi",66
"Bin17","D6","DL",0,"Anaerolineaceae","Chloroflexi",27
"Bin18","D6","HoS",0,"Anaerolineaceae","Chloroflexi",83
"Bin18","D5","DL",0,"Anaerolineaceae","Chloroflexi",17
"Bin18","D5","HoS",0,"Anaerolineaceae","Chloroflexi",70
"Bin18","D5","DR",0,"Anaerolineaceae","Chloroflexi",85
"Bin18","D1","HoS",0,"Anaerolineaceae","Chloroflexi",82
"Bin18","D0","HoS",0,"Anaerolineaceae","Chloroflexi",66
"Bin18","D3","DL",0,"Anaerolineaceae","Chloroflexi",11
"Bin18","D6","DL",0,"Anaerolineaceae","Chloroflexi",27
"Bin18","D7","DL",0,"Anaerolineaceae","Chloroflexi",26
"Bin18","D6","DR",0,"Anaerolineaceae","Chloroflexi",95
"Bin18","D7","HoS",0,"Anaerolineaceae","Chloroflexi",73
"Bin19","D5","DL",0,"Anaerolineaceae","Chloroflexi",17
"Bin19","D6","HoS",0,"Anaerolineaceae","Chloroflexi",83
"Bin19","D6","DR",0,"Anaerolineaceae","Chloroflexi",95
"Bin19","D3","HoS",0,"Anaerolineaceae","Chloroflexi",94
"Bin19","D1","HoS",0,"Anaerolineaceae","Chloroflexi",82
"Bin19","D5","DR",0,"Anaerolineaceae","Chloroflexi",85
"Bin19","D7","HoS",0,"Anaerolineaceae","Chloroflexi",73
"Bin19","D6","DL",0,"Anaerolineaceae","Chloroflexi",27
"Bin19","D7","DL",0,"Anaerolineaceae","Chloroflexi",26
"Bin19","D7","DR",0,"Anaerolineaceae","Chloroflexi",95
"Bin19","D3","DL",0,"Anaerolineaceae","Chloroflexi",11
"Bin19","D0","HoS",0,"Anaerolineaceae","Chloroflexi",66
"Bin19","D5","HoS",0,"Anaerolineaceae","Chloroflexi",70
"Bin2","D7","DR",0,"MSBL8","Cloacimonadota",95
"Bin2","D0","DL",0,"MSBL8","Cloacimonadota",67
"Bin2","D6","DR",0,"MSBL8","Cloacimonadota",95
"Bin2","D7","DL",0,"MSBL8","Cloacimonadota",26
"Bin2","D5","DL",0,"MSBL8","Cloacimonadota",17
"Bin2","D6","DL",0,"MSBL8","Cloacimonadota",27
"Bin2","D3","DL",0,"MSBL8","Cloacimonadota",11
"Bin2","D7","HoS",0,"MSBL8","Cloacimonadota",73
"Bin2","D5","HoS",0,"MSBL8","Cloacimonadota",70
"Bin2","D6","HoS",0,"MSBL8","Cloacimonadota",83
"Bin2","D5","DR",0,"MSBL8","Cloacimonadota",85
"Bin20","D6","DR",0,"uncultured__bacterium","Chloroflexi",95
"Bin20","D1","HoS",0,"uncultured__bacterium","Chloroflexi",82
"Bin20","D3","DR",0,"uncultured__bacterium","Chloroflexi",102
"Bin20","D6","DL",0,"uncultured__bacterium","Chloroflexi",27
"Bin20","D3","DL",0,"uncultured__bacterium","Chloroflexi",11
"Bin20","D3","HoS",0,"uncultured__bacterium","Chloroflexi",94
"Bin20","D1","DL",0,"uncultured__bacterium","Chloroflexi",74
"Bin20","D5","DR",0,"uncultured__bacterium","Chloroflexi",85
"Bin20","D6","HoS",0,"uncultured__bacterium","Chloroflexi",83
"Bin20","D7","DL",0,"uncultured__bacterium","Chloroflexi",26
"Bin20","D7","HoS",0,"uncultured__bacterium","Chloroflexi",73
"Bin20","D5","HoS",0,"uncultured__bacterium","Chloroflexi",70
"Bin20","D0","HoS",0,"uncultured__bacterium","Chloroflexi",66
"Bin20","D7","DR",0,"uncultured__bacterium","Chloroflexi",95
"Bin20","D5","DL",0,"uncultured__bacterium","Chloroflexi",17
"Bin21","D3","DR",0,"uncultured__bacterium","Chloroflexi",102
"Bin21","D3","DL",0,"uncultured__bacterium","Chloroflexi",11
"Bin21","D5","HoS",0,"uncultured__bacterium","Chloroflexi",70
"Bin21","D7","DL",0,"uncultured__bacterium","Chloroflexi",26
"Bin21","D5","DL",0,"uncultured__bacterium","Chloroflexi",17
"Bin21","D1","DL",0,"uncultured__bacterium","Chloroflexi",74
"Bin21","D6","HoS",0,"uncultured__bacterium","Chloroflexi",83
"Bin21","D1","HoS",0,"uncultured__bacterium","Chloroflexi",82
"Bin21","D6","DR",0,"uncultured__bacterium","Chloroflexi",95
"Bin21","D6","DL",0,"uncultured__bacterium","Chloroflexi",27
"Bin22","D3","DL",0,"Petrotogaceae","Thermotogota",11
"Bin22","D7","DL",0,"Petrotogaceae","Thermotogota",26
"Bin22","D5","DL",0,"Petrotogaceae","Thermotogota",17
"Bin22","D5","HoS",0,"Petrotogaceae","Thermotogota",70
"Bin22","D0","HoS",0,"Petrotogaceae","Thermotogota",66
"Bin22","D5","DR",0,"Petrotogaceae","Thermotogota",85
"Bin22","D6","DL",0,"Petrotogaceae","Thermotogota",27
"Bin23","D5","DR",0,"uncultured__bacterium","Caldatribacteriota",85
"Bin23","D5","DL",0,"uncultured__bacterium","Caldatribacteriota",17
"Bin23","D6","DR",0,"uncultured__bacterium","Caldatribacteriota",95
"Bin23","D6","HoS",0,"uncultured__bacterium","Caldatribacteriota",83
"Bin23","D5","HoS",0,"uncultured__bacterium","Caldatribacteriota",70
"Bin23","D0","HoS",0,"uncultured__bacterium","Caldatribacteriota",66
"Bin23","D7","DR",0,"uncultured__bacterium","Caldatribacteriota",95
"Bin23","D7","HoS",0,"uncultured__bacterium","Caldatribacteriota",73
"Bin23","D3","HoS",0,"uncultured__bacterium","Caldatribacteriota",94
"Bin23","D6","DL",0,"uncultured__bacterium","Caldatribacteriota",27
"Bin23","D3","DL",0,"uncultured__bacterium","Caldatribacteriota",11
"Bin23","D3","DR",0,"uncultured__bacterium","Caldatribacteriota",102
"Bin23","D7","DL",0,"uncultured__bacterium","Caldatribacteriota",26
"Bin24","D6","DL",0,"uncultured__bacterium","Verrucomicrobiota",27
"Bin24","D7","DL",0,"uncultured__bacterium","Verrucomicrobiota",26
"Bin24","D0","HoS",0,"uncultured__bacterium","Verrucomicrobiota",66
"Bin24","D5","DL",0,"uncultured__bacterium","Verrucomicrobiota",17
"Bin25","D7","DL",0,"uncultured__bacterium","Latescibacterota",26
"Bin25","D1","DL",0,"uncultured__bacterium","Latescibacterota",74
"Bin25","D3","HoS",0,"uncultured__bacterium","Latescibacterota",94
"Bin25","D0","HoS",0,"uncultured__bacterium","Latescibacterota",66
"Bin25","D7","HoS",0,"uncultured__bacterium","Latescibacterota",73
"Bin25","D5","DL",0,"uncultured__bacterium","Latescibacterota",17
"Bin25","D3","DL",0,"uncultured__bacterium","Latescibacterota",11
"Bin25","D3","DR",0,"uncultured__bacterium","Latescibacterota",102
"Bin25","D5","HoS",0,"uncultured__bacterium","Latescibacterota",70
"Bin25","D6","DL",0,"uncultured__bacterium","Latescibacterota",27
"Bin25","D6","HoS",0,"uncultured__bacterium","Latescibacterota",83
"Bin25","D5","DR",0,"uncultured__bacterium","Latescibacterota",85
"Bin25","D1","HoS",0,"uncultured__bacterium","Latescibacterota",82
"Bin25","D6","DR",0,"uncultured__bacterium","Latescibacterota",95
"Bin26","D3","DL",0,"uncultured","Actinobacteriota",11
"Bin26","D5","HoS",0,"uncultured","Actinobacteriota",70
"Bin26","D7","DL",0,"uncultured","Actinobacteriota",26
"Bin26","D3","HoS",0,"uncultured","Actinobacteriota",94
"Bin26","D0","HoS",0,"uncultured","Actinobacteriota",66
"Bin26","D1","HoS",0,"uncultured","Actinobacteriota",82
"Bin26","D5","DL",0,"uncultured","Actinobacteriota",17
"Bin26","D6","DL",0,"uncultured","Actinobacteriota",27
"Bin26","D1","DL",0,"uncultured","Actinobacteriota",74
"Bin27","D5","HoS",0,"Ilumatobacteraceae","Actinobacteriota",70
"Bin27","D0","HoS",0,"Ilumatobacteraceae","Actinobacteriota",66
"Bin27","D1","HoS",0,"Ilumatobacteraceae","Actinobacteriota",82
"Bin27","D5","DL",0,"Ilumatobacteraceae","Actinobacteriota",17
"Bin27","D6","DL",0,"Ilumatobacteraceae","Actinobacteriota",27
"Bin27","D6","HoS",0,"Ilumatobacteraceae","Actinobacteriota",83
"Bin27","D7","DL",0,"Ilumatobacteraceae","Actinobacteriota",26
"Bin27","D1","DL",0,"Ilumatobacteraceae","Actinobacteriota",74
"Bin27","D3","HoS",0,"Ilumatobacteraceae","Actinobacteriota",94
"Bin27","D3","DL",0,"Ilumatobacteraceae","Actinobacteriota",11
"Bin28","D5","DL",0,"Propionibacteriaceae","Actinobacteriota",17
"Bin28","D7","DL",0,"Propionibacteriaceae","Actinobacteriota",26
"Bin28","D1","DL",0,"Propionibacteriaceae","Actinobacteriota",74
"Bin28","D6","HoS",0,"Propionibacteriaceae","Actinobacteriota",83
"Bin28","D3","DL",0,"Propionibacteriaceae","Actinobacteriota",11
"Bin28","D6","DL",0,"Propionibacteriaceae","Actinobacteriota",27
"Bin28","D3","DR",0,"Propionibacteriaceae","Actinobacteriota",102
"Bin28","D3","HoS",0,"Propionibacteriaceae","Actinobacteriota",94
"Bin28","D5","HoS",0,"Propionibacteriaceae","Actinobacteriota",70
"Bin28","D5","DR",0,"Propionibacteriaceae","Actinobacteriota",85
"Bin29","D1","DL",0,"Bogoriellaceae","Actinobacteriota",74
"Bin29","D6","DL",0,"Bogoriellaceae","Actinobacteriota",27
"Bin29","D7","DL",0,"Bogoriellaceae","Actinobacteriota",26
"Bin29","D3","DL",0,"Bogoriellaceae","Actinobacteriota",11
"Bin29","D3","DR",0,"Bogoriellaceae","Actinobacteriota",102
"Bin29","D3","HoS",0,"Bogoriellaceae","Actinobacteriota",94
"Bin29","D5","HoS",0,"Bogoriellaceae","Actinobacteriota",70
"Bin29","D5","DL",0,"Bogoriellaceae","Actinobacteriota",17
"Bin3","D3","DL",0,"uncultured__bacterium","Nitrospirota",11
"Bin3","D6","DL",0,"uncultured__bacterium","Nitrospirota",27
"Bin3","D7","DL",0,"uncultured__bacterium","Nitrospirota",26
"Bin3","D5","DL",0,"uncultured__bacterium","Nitrospirota",17
"Bin3","D0","HoS",0,"uncultured__bacterium","Nitrospirota",66
"Bin3","D7","HoS",0,"uncultured__bacterium","Nitrospirota",73
"Bin3","D6","DR",0,"uncultured__bacterium","Nitrospirota",95
"Bin3","D6","HoS",0,"uncultured__bacterium","Nitrospirota",83
"Bin30","D7","DL",0,"uncultured__bacterium","Actinobacteriota",26
"Bin30","D3","DL",0,"uncultured__bacterium","Actinobacteriota",11
"Bin30","D6","DL",0,"uncultured__bacterium","Actinobacteriota",27
"Bin30","D0","HoS",0,"uncultured__bacterium","Actinobacteriota",66
"Bin30","D5","DL",0,"uncultured__bacterium","Actinobacteriota",17
"Bin30","D1","DL",0,"uncultured__bacterium","Actinobacteriota",74
"Bin30","D1","HoS",0,"uncultured__bacterium","Actinobacteriota",82
"Bin31","D5","DL",0,"uncultured__bacterium","Actinobacteriota",17
"Bin31","D3","DL",0,"uncultured__bacterium","Actinobacteriota",11
"Bin31","D6","DL",0,"uncultured__bacterium","Actinobacteriota",27
"Bin31","D7","DL",0,"uncultured__bacterium","Actinobacteriota",26
"Bin31","D1","DL",0,"uncultured__bacterium","Actinobacteriota",74
"Bin32","D5","DL",0,"Flavobacteriaceae","Bacteroidota",17
"Bin32","D1","HoS",0,"Flavobacteriaceae","Bacteroidota",82
"Bin32","D5","DR",0,"Flavobacteriaceae","Bacteroidota",85
"Bin32","D3","DL",0,"Flavobacteriaceae","Bacteroidota",11
"Bin32","D6","HoS",0,"Flavobacteriaceae","Bacteroidota",83
"Bin32","D0","HoS",0,"Flavobacteriaceae","Bacteroidota",66
"Bin32","D6","DL",0,"Flavobacteriaceae","Bacteroidota",27
"Bin32","D5","HoS",0,"Flavobacteriaceae","Bacteroidota",70
"Bin32","D3","HoS",0,"Flavobacteriaceae","Bacteroidota",94
"Bin32","D1","DL",0,"Flavobacteriaceae","Bacteroidota",74
"Bin33","D6","DL",0,"Marinifilaceae","Bacteroidota",27
