OTUID	RelAbund	Group	Kingdom	Phylum	Class	Order	Family	Genus
OTU_1190	0	D6	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_1195	1.59083678014635e-06	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1195	4.39422656485753e-05	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1195	2.07931332756671e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1195	8.64609976338879e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1195	1.15949530066498e-05	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1195	7.2754787265002e-07	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_12	0.0010237322904218	D1	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_12	0	D6	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_12	5.03488911789034e-05	D0	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_12	0	D7	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_12	0	D3	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_12	0	D5	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_1209	0	D7	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1209	1.55962444243426e-06	D5	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1209	5.85209526098348e-06	D3	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1209	2.14880934474208e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1209	8.0538642440643e-07	D6	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1209	0.000340330999804334	D1	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1211	2.11918077115288e-05	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1211	0	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1211	1.88681940496734e-05	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1211	4.32483043249376e-06	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1211	0	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1211	9.2343745779031e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1224	0	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1224	7.68097970093417e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1224	0	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1224	0.000145845152150503	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1224	0	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1224	0	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1234	4.53367573859205e-05	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1234	6.56135794225507e-06	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1234	2.18009313357866e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1234	7.25947233530222e-05	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1234	2.19677813683154e-05	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1234	8.23896320825298e-06	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1238	4.42647350347156e-06	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1238	6.54181261090588e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1238	2.18449399011962e-05	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1238	1.59412239245022e-05	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1238	6.27315788888205e-06	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1238	1.22527275210413e-05	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1240	0.000229691853881957	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1240	0	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1240	0	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1240	0	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1240	4.92386686426586e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1240	0	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1258	8.80017912576559e-06	D3	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1258	0.000233043634298975	D1	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1258	0	D6	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1258	0	D7	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1258	0	D5	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1258	4.36238427740474e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1260	0.000133813273284056	D1	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1260	2.14809850320496e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1260	0	D5	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1260	0	D6	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1260	0	D7	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1260	1.44108830989163e-06	D3	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_13	0	D6	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	LK-44f	uncultured__bacterium
OTU_13	0	D7	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	LK-44f	uncultured__bacterium
OTU_13	8.59426953508759e-06	D0	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	LK-44f	uncultured__bacterium
OTU_13	2.92653153294583e-06	D3	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	LK-44f	uncultured__bacterium
OTU_13	0.000811404029668881	D1	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	LK-44f	uncultured__bacterium
OTU_13	0	D5	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	LK-44f	uncultured__bacterium
OTU_1303	0	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	SB-5	uncultured__organism
OTU_1303	0	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	SB-5	uncultured__organism
OTU_1303	1.45683400833309e-06	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	SB-5	uncultured__organism
OTU_1303	0	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	SB-5	uncultured__organism
OTU_1303	8.32274342740158e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	SB-5	uncultured__organism
OTU_1303	5.96095767096175e-05	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	SB-5	uncultured__organism
OTU_1311	0	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1311	1.67962289500439e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1311	2.18049244241319e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1311	3.34502103103493e-06	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1311	1.73187343011475e-05	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1311	1.32688592335395e-05	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1312	2.4922294846039e-05	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1312	2.93442944946949e-06	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1312	1.24872987612543e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1312	8.3140524618181e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1312	0	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1312	7.78732429517292e-06	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1314	3.67334837573062e-06	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1314	2.17885347975178e-05	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1314	0	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1314	2.08028225269604e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1314	1.58478605388273e-06	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1314	2.41053154793302e-06	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1337	1.49204738742502e-06	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1337	2.59611971880814e-05	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1337	0.000143782860618073	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1337	2.10422702697204e-05	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1337	9.76597908883602e-06	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1337	1.32017171019417e-05	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_1340	0	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1340	2.08022166842099e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1340	0.000116770835784202	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1340	0	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1340	0	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1340	0	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1372	2.14738813181527e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1372	2.84879171239715e-06	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1372	2.77144912428363e-05	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1372	0	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1372	2.81989772967837e-05	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1372	6.8960422200433e-06	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_138	0	D6	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfofustis
OTU_138	0	D7	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfofustis
OTU_138	0.00144183567916738	D0	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfofustis
OTU_138	2.94630620533887e-06	D3	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfofustis
OTU_138	0	D5	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfofustis
OTU_138	0.000267818093984456	D1	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfofustis
OTU_1385	0	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1385	6.03631260310824e-05	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1385	3.98162323199276e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1385	7.09944908275117e-07	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1385	7.27886799045013e-07	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1385	1.46799765120376e-06	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1408	0	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Labilibacter
OTU_1408	0	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Labilibacter
OTU_1408	2.3551338112365e-05	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Labilibacter
OTU_1408	6.02620167819355e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Labilibacter
OTU_1408	2.61028276884814e-05	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Labilibacter
OTU_1408	4.40401926601966e-06	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Labilibacter
OTU_141	0.0043494778115108	D0	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_141	0.0997411143989359	D7	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_141	0.000298209188392702	D1	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_141	0.0753313344579972	D6	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_141	0.000176589989510938	D3	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_141	0.00122840166156186	D5	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_1419	0	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	uncultured
OTU_1419	0	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	uncultured
OTU_1419	2.15094469491001e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	uncultured
OTU_1419	3.37394526793094e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	uncultured
OTU_1419	0	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	uncultured
OTU_1419	0	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	uncultured
OTU_1433	1.9954147601599e-05	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1433	1.48403181764217e-06	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1433	3.36390150531746e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1433	5.79308431879318e-06	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1433	8.3487869482637e-06	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1433	2.18049244241319e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_144	1.90693098829452e-05	D3	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium
OTU_144	8.48118872341148e-07	D6	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium
OTU_144	0	D7	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium
OTU_144	0.000533152599166272	D1	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium
OTU_144	6.39836417030992e-05	D0	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium
OTU_144	3.40260269529087e-06	D5	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium
OTU_1484	2.4002442458428e-05	D5	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae__UCG-004
OTU_1484	5.47560231368514e-05	D6	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae__UCG-004
OTU_1484	1.87174540623977e-05	D0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae__UCG-004
OTU_1484	0.00093084096014678	D1	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae__UCG-004
OTU_1484	1.63998970805496e-05	D7	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae__UCG-004
OTU_1484	4.96479997656173e-05	D3	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae__UCG-004
OTU_1488	2.61827141338077e-05	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1488	2.14738813181527e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1488	6.49689147319787e-06	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1488	1.75134488500895e-05	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1488	0	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1488	2.67264278063364e-05	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_1539	0	D3	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella
OTU_1539	0	D5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella
OTU_1539	0	D6	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella
OTU_1539	1.53454255286499e-06	D7	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella
OTU_1539	8.38925332836833e-06	D1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella
OTU_1539	5.44608305199032e-05	D0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella
OTU_156	0.0098861030242378	D0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus
OTU_156	0.00127750373586008	D1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus
OTU_156	0.00263038196787575	D6	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus
OTU_156	7.90309539121942e-06	D5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus
OTU_156	5.07046308759104e-05	D3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus
OTU_156	0.0654040380547377	D7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus
OTU_1560	2.34742985083319e-05	D0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arcticiflavibacter
OTU_1560	0	D5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arcticiflavibacter
OTU_1560	0	D7	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arcticiflavibacter
OTU_1560	0	D1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arcticiflavibacter
OTU_1560	0	D6	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arcticiflavibacter
OTU_1560	0	D3	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arcticiflavibacter
OTU_161	0.000180936064651388	D0	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus
OTU_161	0	D7	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus
OTU_161	3.10554559717629e-05	D1	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus
OTU_161	0	D5	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus
OTU_161	0	D6	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus
OTU_161	1.59903389375515e-05	D3	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus
OTU_1650	0	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1650	0	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1650	3.17274646693576e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1650	0	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1650	0	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1650	2.08028225269604e-06	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1685	0	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1685	0	D7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1685	0	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1685	2.16152184776871e-05	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1685	0	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1685	1.06002802491625e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1696	0	D5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes__BD2-2	uncultured__bacterium
OTU_1696	0	D3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes__BD2-2	uncultured__bacterium
OTU_1696	1.90255958878819e-05	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes__BD2-2	uncultured__bacterium
OTU_1696	0	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes__BD2-2	uncultured__bacterium
